Percentage Depth Doses,,,,
Wedge 60,,,,
SSD=80cm,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,
Detector offset of -1.8mm (0.6*rcav) applied,,,,
Depth [cm],4x4cm2,10x10cm2,15x15cm2,15x40cm2
6.3,86.9,87.16666666666666,86.16,84.425
6.4,86.4,86.75,85.775,84.05000000000001
6.5,85.96666666666667,86.35,85.375,83.675
6.6,85.36666666666667,85.9,84.95,83.3
6.7,85.03999999999999,85.55,84.65,82.9625
6.8,84.575,85.2,84.35,82.5875
6.9,84.33333333333334,84.75,83.9,82.21249999999999
7,83.85,84.325,83.44999999999999,81.8
7.1,83.275,83.875,83.1,81.4625
7.2,82.925,83.625,82.76666666666667,81.1
7.3,82.38000000000001,83.15,82.33999999999999,80.725
7.4,82.1,82.75,81.97500000000001,80.4
7.5,81.6,82.4,81.65,80.05
7.6,81.15,82.05,81.3,79.66666666666667
7.7,80.82,81.7,80.9,79.275
7.8,80.45,81.3,80.5,78.95
7.9,80.05,80.93333333333334,80.175,78.575
8,79.55,80.5875,79.825,78.30000000000001
8.1,79.14,80.14999999999999,79.55,77.9
8.2,78.7,79.73333333333333,79.14,77.7
8.3,78.35,79.375,78.7,77.25
8.4,78.1,78.98,78.35,77
8.5,77.55000000000001,78.6,78,76.625
8.6,77.22,78.19999999999999,77.625,76.225
8.7,76.82000000000001,77.9,77.32,75.85000000000001
8.8,76.45,77.55,77,75.52499999999999
8.9,76.03333333333333,77.1,76.65,75.3
9,75.76,76.69999999999999,76.3,74.95
9.1,75.30000000000001,76.4,75.95,74.5
9.2,74.8,75.96000000000001,75.6,74.25
9.3,74.35,75.7,75.325,73.8
9.4,74.1,75.35000000000001,74.9625,73.55
9.5,73.76,74.94,74.56666666666666,73.2
9.6,73.52499999999999,74.625,74.19999999999999,72.875
9.7,72.95,74.225,73.95,72.53333333333333
9.8,72.625,73.875,73.5,72.225
9.9,72.15,73.625,73.16666666666666,71.9
10,71.75,73.175,72.86000000000001,71.6
10.1,71.53333333333333,72.825,72.47500000000001,71.25
10.2,71.1,72.55,72.2,70.94
10.3,70.65,72.125,71.84285714285714,70.65
10.4,70.275,71.9,71.53333333333333,70.3
10.5,69.9,71.55,71.175,70
10.6,69.65714285714286,71.22,70.85,69.6
10.7,69.26666666666667,70.8,70.47500000000001,69.35000000000001
10.8,68.9,70.43333333333334,70.15,69.02499999999999
10.9,68.625,69.97500000000001,69.9,68.78
11,68.2,69.7,69.55,68.43333333333334
11.1,67.925,69.4,69.2,68.1
11.2,67.5,69.05,68.95,67.85
11.3,67.1,68.69999999999999,68.64999999999999,67.5
11.4,66.7,68.325,68.3,67.26
11.5,66.47500000000001,68.1,68.02499999999999,66.925
11.6,66.14999999999999,67.85,67.675,66.675
11.7,65.775,67.52499999999999,67.425,66.325
11.8,65.45,67.18,67.075,66.1
11.9,65.25,66.9,66.725,65.725
12,65,66.5,66.5,65.425
12.1,64.66000000000001,66.16000000000001,66.15,65.13333333333334
12.2,64.225,65.86,65.8,64.83333333333333
12.3,63.875,65.52499999999999,65.56666666666666,64.6
12.4,63.625,65.35000000000001,65.22,64.33333333333333
12.5,63.275,65.02499999999999,64.9,64
12.6,62.95,64.61428571428571,64.7,63.650000000000006
12.7,62.6,64.325,64.4,63.4
12.8,62.324999999999996,63.99999999999999,64.06666666666666,63.175000000000004
12.9,62.1,63.72,63.650000000000006,62.9
13,61.725,63.4,63.449999999999996,62.575
13.1,61.35,63.15,63.13333333333333,62.324999999999996
13.2,61.05,62.775,62.9,62
13.3,60.7,62.525,62.675000000000004,61.760000000000005
13.4,60.4125,62.2,62.349999999999994,61.425
13.5,60.125,61.95,62.06666666666667,61.175000000000004
13.6,59.8625,61.625,61.8,60.925
13.7,59.525,61.3,61.43333333333333,60.68000000000001
13.8,59.2,61.05,61.275,60.4
13.9,58.95,60.8,60.949999999999996,60.1
14,58.7,60.45,60.66666666666667,59.849999999999994
14.1,58.25,60.08571428571429,60.4,59.6
14.2,58,59.9,60.05,59.3
14.3,57.675000000000004,59.53333333333333,59.8,59.04
14.4,57.525,59.324999999999996,59.52,58.775
14.5,57.212500000000006,59,59.225,58.525
14.6,56.875,58.650000000000006,59.016666666666666,58.275
14.7,56.625,58.44285714285714,58.81999999999999,58.019999999999996
14.8,56.275,58.125,58.5,57.775
14.9,55.949999999999996,57.875,58.150000000000006,57.525
15,55.675000000000004,57.550000000000004,57.9,57.275
15.1,55.349999999999994,57.24,57.7,56.925
15.2,55.050000000000004,56.975,57.349999999999994,56.675000000000004
15.3,54.8,56.739999999999995,57.1,56.425
15.4,54.56666666666667,56.4,56.82000000000001,56.2
15.5,54.24,56.150000000000006,56.525,55.95
15.6,54.075,56,56.275,55.7
15.7,53.824999999999996,55.650000000000006,56,55.5
15.8,53.475,55.5,55.875,55.2
15.9,53.225,55.260000000000005,55.525,54.95
16,53,54.949999999999996,55.3,54.7
16.1,52.760000000000005,54.675000000000004,55.125,54.475
16.2,52.53333333333334,54.425,54.85,54.324999999999996
16.3,52.2,54.1,54.6,53.975
16.4,51.96666666666667,53.94,54.375,53.725
16.5,51.76,53.7,54.05,53.475
16.6,51.43333333333333,53.4,53.8,53.225
16.7,51.214285714285715,53.1,53.6,53
16.8,50.92,52.9,53.3,52.75
16.9,50.625,52.6,53.025,52.6
17,50.37777777777778,52.4,52.86,52.349999999999994
17.1,50.150000000000006,52.2,52.6,52.019999999999996
17.2,49.9,51.849999999999994,52.2,51.7875
17.3,49.56,51.7,52,51.625
17.4,49.425,51.36,51.849999999999994,51.375
17.5,49.150000000000006,51.1,51.66666666666667,51.2125
17.6,48.8,50.875,51.46666666666667,50.97777777777778
17.7,48.675000000000004,50.6,51.233333333333334,50.77142857142857
17.8,48.425,50.375,51,50.53333333333333
17.9,48.075,50.225,50.8,50.3
18,47.839999999999996,50,50.5,50.13333333333333
18.1,47.7,49.733333333333334,50.233333333333334,49.85
18.2,47.45,49.5,50.1,49.62
18.3,47.2,49.275,49.8,49.42857142857142
18.4,46.95,49.1,49.6,49.2
18.5,46.7,48.775,49.3,48.975
18.6,46.575,48.525,49.1,48.725
18.7,46.324999999999996,48.3,48.875,48.5
18.8,46,48.1,48.7,48.3
18.9,45.77777777777778,47.9,48.475,48.05
19,45.550000000000004,47.650000000000006,48.225,47.9
19.1,45.4,47.4,48.1,47.625
19.2,45.15,47.275,47.760000000000005,47.475
19.3,44.9,47.05,47.612500000000004,47.225
19.4,44.675000000000004,46.7,47.4,47.025
19.5,44.4625,46.525,47.175000000000004,46.775
19.6,44.275000000000006,46.3,46.94,46.6
19.7,44.06,46.05,46.7,46.525
19.8,43.8,45.8,46.525,46.25
19.9,43.575,45.64,46.275,46
20,43.375,45.349999999999994,46.05,45.8
20.1,43.14,45.2,45.88,45.6
20.2,43,45,45.650000000000006,45.4
20.3,42.75,44.75,45.43333333333333,45.2
20.4,42.5,44.55,45.233333333333334,45.06666666666667
20.5,42.349999999999994,44.41428571428571,45.05,44.83333333333333
20.6,42.12,44.1,44.8,44.56666666666667
20.7,41.95,44,44.55,44.4
20.8,41.725,43.675000000000004,44.4,44.160000000000004
20.9,41.6,43.425,44.2,43.94
21,41.3,43.3,44,43.8
21.1,41.06666666666667,43.125,43.8,43.625
21.2,40.95,42.9,43.625,43.45
21.3,40.733333333333334,42.650000000000006,43.480000000000004,43.260000000000005
21.4,40.5,42.525,43.24285714285714,43.04
21.5,40.32000000000001,42.38,43.0375,42.9
21.6,40.125,42.1,42.84444444444444,42.6625
21.7,39.975,41.925,42.7,42.5375
21.8,39.7,41.675000000000004,42.44,42.324999999999996
21.9,39.575,41.525,42.3,42.1
22,39.425,41.375,42.125,41.93333333333334
22.1,39.1,41.1,41.8,41.66666666666667
22.2,38.96666666666667,40.9,41.63333333333333,41.58571428571429
22.3,38.733333333333334,40.75,41.5,41.45
22.4,38.5,40.5,41.27777777777778,41.220000000000006
22.5,38.4,40.349999999999994,41.1625,41
22.6,38.175000000000004,40.125,40.975,40.725
22.7,38,39.975,40.739999999999995,40.6
22.8,37.8,39.75,40.6,40.425
22.9,37.55,39.61666666666667,40.349999999999994,40.3
23,37.4,39.375,40.2,40.06666666666667
23.1,37.25,39.14,40,39.9
23.2,37.05,39,39.8,39.75
23.3,36.849999999999994,38.85,39.7,39.6
23.4,36.7,38.650000000000006,39.475,39.475
23.5,36.550000000000004,38.525,39.3,39.225
23.6,36.355555555555554,38.4,39.175000000000004,39.1
23.7,36.237500000000004,38.175000000000004,39.025,38.9
23.8,36,38,38.824999999999996,38.75
23.9,35.871428571428574,37.83333333333333,38.6,38.55
24,35.7,37.6,38.4,38.4
24.1,35.55,37.471428571428575,38.2,38.266666666666666
24.2,35.3,37.3,38.05,38.075
24.3,35.1,37.083333333333336,37.9,37.9
24.4,35,36.916666666666664,37.7,37.725
24.5,34.849999999999994,36.7875,37.575,37.5
24.6,34.7,36.650000000000006,37.425,37.3625
24.7,34.5,36.425,37.3,37.237500000000004
24.8,34.324999999999996,36.2,37,37.025
24.9,34.2,36.05,36.9,36.95
25,34.025,35.95,36.739999999999995,36.725
25.1,34,35.8,36.5,36.55
25.2,33.75,35.6,36.4,36.4
25.3,33.5,35.4,36.225,36.233333333333334
25.4,33.349999999999994,35.233333333333334,36.06666666666666,36.1
25.5,33.2,35.1,35.957142857142856,35.9
25.6,33,34.925000000000004,35.775,35.8
25.7,32.9,34.77499999999999,35.54,35.6
25.8,32.7,34.55,35.4,35.474999999999994
25.9,32.525000000000006,34.474999999999994,35.25,35.325
26,32.4,34.25,35.1,35.2
26.1,32.3,34.1,34.96,35.05
26.2,32.1,34,34.75000000000001,34.9
26.3,31.9625,33.8,34.675,34.75
26.4,31.788888888888884,33.68333333333333,34.5,34.574999999999996
26.5,31.625,33.5,34.27499999999999,34.4
26.6,31.5,33.37499999999999,34.12500000000001,34.239999999999995
26.7,31.333333333333332,33.1625,34,34.1
26.8,31.2,33.0375,33.849999999999994,33.9375
26.9,31.1,32.87499999999999,33.7,33.822222222222216
27,30.9,32.739999999999995,33.55,33.7
27.1,30.8,32.6,33.5,33.475
27.2,30.6,32.425000000000004,33.3,33.349999999999994
27.3,30.45,32.3,33.166666666666664,33.225
27.4,30.3,32.150000000000006,32.974999999999994,33.05
27.5,30.15,32,32.825,33
27.6,30,31.85,32.71666666666667,32.75
27.7,29.9,31.7,32.4875,32.6
27.8,29.7,31.55,32.36666666666667,32.55
27.9,29.6,31.4,32.25,32.3
28,29.5,31.2,32.125,32.27499999999999
28.1,29.3,31.1,32.01111111111111,32.1
28.2,29.2,31,31.874999999999993,31.95
28.3,29.066666666666666,30.820000000000004,31.662499999999998,31.8
28.4,28.9,30.674999999999997,31.5375,31.7
28.5,28.8,30.525000000000006,31.4125,31.525000000000006
28.6,28.650000000000002,30.4,31.225,31.4
28.7,28.455555555555556,30.3,31.174999999999997,31.275
28.8,28.337500000000002,30.174999999999997,31,31.125000000000004
28.9,28.212500000000002,29.925000000000004,30.9,30.979999999999997
29,28.0875,29.9,30.75,30.85
29.1,27.9625,29.75,30.6,30.7
29.2,27.837500000000002,29.6,30.45,30.560000000000002
29.3,27.712500000000002,29.45,30.3,30.4
29.4,27.5875,29.3,30.174999999999997,30.3
29.5,27.4625,29.2,30.025000000000006,30.2
29.6,27.3,29.1,29.974999999999994,30.074999999999996
29.7,27.2,28.974999999999994,29.8,30
29.8,27.04,28.8,29.679999999999996,29.874999999999996
29.9,26.933333333333337,28.674999999999997,29.55,29.7
30,26.8,28.54,29.36666666666666,29.574999999999996
