Percentage Depth Doses,,,,
Wedge 60,,,,
SSD=120cm,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,
Detector offset of -1.8mm (0.6*rcav) applied,,,,
Depth [cm],4x4cm2,10x10cm2,15x15cm2,15x40cm2
9.8,78.025,80.23333333333333,80.33333333333333,80.25
9.9,77.675,79.97500000000001,80.11999999999999,79.85
10,77.33749999999999,79.8,79.875,79.7
10.1,77,79.3,79.7,79.45
10.2,76.725,78.85,79.35000000000001,79.15
10.3,76.4,78.7,78.95,78.85
10.4,76,78.35,78.5,78.5
10.5,75.4,78.1,78.35,78.15555555555555
10.6,75.14285714285714,77.76,78.2,77.88
10.7,74.925,77.42857142857143,77.87142857142858,77.675
10.8,74.575,77.2,77.61999999999999,77.3875
10.9,74.28750000000001,76.85,77.38333333333334,77.1375
11,73.95714285714286,76.48333333333333,77.1,76.925
11.1,73.53999999999999,76.275,76.86250000000001,76.66666666666667
11.2,73.3,75.95,76.4875,76.35000000000001
11.3,72.95,75.7,76.2375,76.1
11.4,72.6,75.375,75.9375,75.775
11.5,72.35,75.1,75.6,75.5
11.6,72.03999999999999,74.875,75.25,75.26
11.7,71.65,74.52499999999999,75,75.1125
11.8,71.325,74.275,74.85,74.69999999999999
11.9,71.075,74.02499999999999,74.625,74.44
12,70.83333333333333,73.75,74.275,74.2
12.1,70.46000000000001,73.35,74.02499999999999,73.95
12.2,70.15,73.075,73.7,73.7
12.3,69.8,72.825,73.575,73.36
12.4,69.45,72.58,73.30000000000001,73.125
12.5,69.2,72.325,73,72.875
12.6,69,72.1,72.75,72.625
12.7,68.61999999999999,71.75,72.4,72.4
12.8,68.375,71.3,72.275,72.2
12.9,68.02499999999999,71.15,71.925,71.89999999999999
13,67.775,71,71.675,71.6
13.1,67.425,70.675,71.4625,71.45
13.2,67.175,70.425,71.32857142857142,71.19999999999999
13.3,66.875,70.075,71,70.875
13.4,66.64,69.78,70.63333333333334,70.62222222222222
13.5,66.3,69.5,70.35,70.4625
13.6,66.125,69.2,70,70.2
13.7,65.75,68.95,69.825,69.875
13.8,65.4,68.7,69.46666666666665,69.58
13.9,65.06,68.425,69.2375,69.36
14,64.825,68.08571428571429,69.025,69.15
14.1,64.54285714285714,67.825,68.85,69
14.2,64.275,67.5,68.5,68.6
14.3,63.9,67.275,68.2,68.275
14.4,63.6,67.02499999999999,67.97142857142858,68.02499999999999
14.5,63.4,66.875,67.775,67.775
14.6,63.05,66.67999999999999,67.5,67.625
14.7,62.75,66.3,67.1,67.4
14.8,62.45,66.1,66.925,67.05
14.9,62.225,65.8,66.65,66.7
15,61.95,65.5,66.34,66.55
15.1,61.625,65.25,66.2,66.3
15.2,61.4,65,65.875,66.05
15.3,61.225,64.8,65.6,65.9
15.4,60.9,64.47500000000001,65.48,65.675
15.5,60.6,64.25,65.25,65.5
15.6,60.5,63.980000000000004,65.1,65.275
15.7,60.25,63.75,64.75,64.95
15.8,60,63.519999999999996,64.4,64.7
15.9,59.75,63.266666666666666,64.25,64.47500000000001
16,59.525,62.974999999999994,64.1,64.25714285714285
16.1,59.175000000000004,62.8,63.9,64.05
16.2,58.8,62.53333333333334,63.7,63.7
16.3,58.57142857142858,62.25,63.475,63.528571428571425
16.4,58.4,62.019999999999996,63.2,63.322222222222216
16.5,58.237500000000004,61.875,63.05,63.075
16.6,58.025,61.625,62.824999999999996,62.824999999999996
16.7,57.775,61.375,62.550000000000004,62.580000000000005
16.8,57.475,61.1,62.2,62.4
16.9,57.15,60.88,61.875,62.3
17,56.875,60.54,61.62,61.95
17.1,56.63333333333333,60.3,61.375,61.7
17.2,56.4,60.150000000000006,61.125,61.55
17.3,56.125,59.8,60.975,61.3
17.4,55.875,59.55,60.725,61.075
17.5,55.675000000000004,59.4,60.525,60.925
17.6,55.4,59.150000000000006,60.3625,60.733333333333334
17.7,55.275,58.95,60.112500000000004,60.44
17.8,55,58.650000000000006,59.839999999999996,60.25
17.9,54.775,58.5,59.7,59.9
18,54.5,58.2,59.45,59.675000000000004
18.1,54.2,58.05,59.3,59.5125
18.2,54.05,57.8,59.150000000000006,59.385714285714286
18.3,53.8,57.675000000000004,58.94,59.14
18.4,53.6,57.425,58.575,58.875
18.5,53.324999999999996,57.075,58.3,58.63333333333333
18.6,53.05,56.824999999999996,58.175000000000004,58.4
18.7,52.9,56.5,57.9,58.175000000000004
18.8,52.675000000000004,56.324999999999996,57.68000000000001,58
18.9,52.425,56.2,57.42,57.824999999999996
19,52.275,55.9,57.150000000000006,57.65714285714286
19.1,52.075,55.733333333333334,57,57.475
19.2,51.839999999999996,55.43333333333333,56.72857142857143,57.225
19.3,51.6,55.2,56.516666666666666,56.95
19.4,51.3,55,56.36,56.7
19.5,51.1,54.849999999999994,56.2,56.55
19.6,50.86666666666667,54.72,56.06666666666667,56.4
19.7,50.6,54.4,55.7,56.150000000000006
19.8,50.475,54.150000000000006,55.56666666666667,56
19.9,50.225,54,55.324999999999996,55.766666666666666
20,50,53.8,55.1,55.4
20.1,49.775,53.55,54.95,55.3
20.2,49.53333333333333,53.3,54.65,55.175000000000004
20.3,49.349999999999994,53.075,54.425,54.94
20.4,49.12500000000001,52.919999999999995,54.2,54.8
20.5,48.849999999999994,52.67142857142858,54.05,54.612500000000004
20.6,48.65,52.385714285714286,53.8,54.34444444444444
20.7,48.5,52.125,53.5875,54.2
20.8,48.4,52,53.425,53.95
20.9,48.2,51.8,53.21666666666667,53.75
21,48.025,51.7,53.1,53.6
21.1,47.675000000000004,51.5,52.94,53.3
21.2,47.425,51.25,52.8,53.2
21.3,47.2,51,52.55,53
21.4,47.03333333333333,50.8,52.31999999999999,52.8
21.5,46.849999999999994,50.56,52.175000000000004,52.56
21.6,46.6,50.4,51.925,52.4
21.7,46.36,50.2,51.7,52.3
21.8,46.225,50,51.525,52.025
21.9,46.1,49.8,51.375,51.8
22,45.8,49.6,51.2,51.625
22.1,45.7,49.4,50.93333333333333,51.36
22.2,45.45,49.3,50.8,51.225
22.3,45.3,49,50.6,51.075
22.4,45.1,48.824999999999996,50.4,50.925
22.5,44.95,48.575,50.2,50.76
22.6,44.7,48.425,50,50.55
22.7,44.449999999999996,48.175000000000004,49.824999999999996,50.3
22.8,44.3,48,49.6,50.150000000000006
22.9,44.05,47.8,49.5,50
23,43.9,47.650000000000006,49.1,49.75
23.1,43.75,47.4,48.9,49.6
23.2,43.6,47.349999999999994,48.775,49.475
23.3,43.5,47.2,48.625,49.25
23.4,43.3,46.9,48.475,48.975
23.5,43.1,46.7,48.3,48.8
23.6,42.9,46.6,48.2,48.675000000000004
23.7,42.650000000000006,46.475,48,48.525
23.8,42.46666666666667,46.275,47.725,48.375
23.9,42.4,46.025,47.6,48.125
24,42.075,45.875,47.45,47.875
24.1,41.94285714285714,45.7,47.3,47.733333333333334
24.2,41.725,45.583333333333336,47.05,47.6
24.3,41.55,45.375,46.9,47.349999999999994
24.4,41.36666666666667,45.1,46.65,47.25
24.5,41.2,44.975,46.5,47.125
24.6,41.1,44.8,46.275,46.94444444444444
24.7,40.94,44.6,46.125,46.75
24.8,40.7,44.45,45.9,46.6
24.9,40.55,44.3,45.8,46.375
25,40.3,44.128571428571426,45.675000000000004,46.2
25.1,40.150000000000006,43.9,45.475,46.025
25.2,39.9,43.8,45.225,45.9
25.3,39.8,43.7,45.080000000000005,45.775
25.4,39.7,43.45,44.95,45.56666666666666
25.5,39.56,43.2,44.8,45.4
25.6,39.325,43,44.55,45.18333333333334
25.7,39.074999999999996,42.825,44.4,45.1
25.8,38.925000000000004,42.675,44.260000000000005,44.9
25.9,38.8,42.58,44,44.72500000000001
26,38.5,42.349999999999994,43.9,44.6
26.1,38.4,42.2,43.72500000000001,44.45
26.2,38.25,42.1,43.6,44.2
26.3,38.1,41.857142857142854,43.4,44.06
26.4,37.95,41.711111111111116,43.3,43.9
26.5,37.75,41.4875,43.1,43.8
26.6,37.7,41.3625,43,43.6
26.7,37.574999999999996,41.237500000000004,42.73333333333334,43.5
26.8,37.425000000000004,41.025000000000006,42.574999999999996,43.27499999999999
26.9,37.175,40.8,42.4,43.1
27,37.025000000000006,40.666666666666664,42.2,43
27.1,36.87499999999999,40.5,42.1,42.8
27.2,36.72500000000001,40.4,41.9625,42.7
27.3,36.5,40.2,41.8,42.55555555555556
27.4,36.333333333333336,40.074999999999996,41.65,42.375
27.5,36.175,39.925000000000004,41.4,42.212500000000006
27.6,36.025000000000006,39.77499999999999,41.35,42.0875
27.7,35.8,39.62500000000001,41.150000000000006,41.9625
27.8,35.7,39.4,41.025,41.775000000000006
27.9,35.574999999999996,39.22500000000001,40.9,41.612500000000004
28,35.45,39,40.6875,41.4875
28.1,35.3,38.9,40.5625,41.325
28.2,35.150000000000006,38.7,40.474999999999994,41.175
28.3,35,38.63333333333334,40.3,40.925000000000004
28.4,34.95,38.5,40.2,40.8
28.5,34.8,38.4,39.95,40.7
28.6,34.6,38.3,39.7,40.474999999999994
28.7,34.525000000000006,38.175,39.574999999999996,40.325
28.8,34.3,37.833333333333336,39.425000000000004,40.175
28.9,34.2,37.7,39.37499999999999,40.025000000000006
29,34.1,37.6,39.22500000000001,39.9
29.1,34,37.46666666666667,39,39.75
29.2,33.849999999999994,37.349999999999994,38.9,39.6
29.3,33.7,37.225,38.8,39.45
29.4,33.55,37.08571428571428,38.6,39.4
29.5,33.4,36.93333333333333,38.5,39.175
29.6,33.160000000000004,36.8,38.3,39.025000000000006
29.7,33.025000000000006,36.6,38.150000000000006,38.9
29.8,32.883333333333326,36.5,38,38.8125
29.9,32.737500000000004,36.349999999999994,37.849999999999994,38.62500000000001
30,32.675,36.220000000000006,37.7,38.474999999999994
