Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=5cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
Off axis position [cm],Field Size: 3x3 cm2,Field Size: 4x4 cm2,Field Size: 6x6 cm2,Field Size: 8x8 cm2,Field Size: 10x10 cm2,Field Size: 20x20 cm2,Field Size: 30x30 cm2,Field Size: 40x40 cm2
5.4,0.7,1.0666666666666667,2.4,5.966666666666667,37.93333333333333,103.5,104,104.08749999999999
5.5,0.7,1,2.3,5.533333333333333,29.6,103.5,104,104.1
5.6,0.7,1,2.2,5.15,22.600000000000016,103.5,104,104.1
5.7,0.7,1,2.1,4.7,17.9,103.6,104,104.1
5.8,0.6,0.9,2,4.5,14.9,103.6,104.1,104.175
5.9,0.6,0.9,1.9333333333333333,4.2,12.6,103.6,104.1,104.2
6,0.6,0.9,1.9,3.95,10.933333333333334,103.6,104.1,104.2
6.1,0.6,0.9,1.8,3.7,9.65,103.5,104.1,104.2
6.2,0.6,0.8,1.7,3.5,8.6,103.475,104.1,104.2
6.3,0.6,0.8,1.7,3.4,7.824999999999999,103.4,104.1,104.27499999999999
6.4,0.6,0.8,1.6,3.2,7.1,103.4,104.1,104.3
6.5,0.6,0.8,1.5,3,6.550000000000001,103.4,104.1,104.3
6.6,,0.8,1.5,2.9,6.075000000000001,103.4,104.1,104.3
6.7,,0.7,1.5,2.8,5.649999999999998,103.4,104.1,104.3
6.8,,0.7,1.4,2.7,5.3,103.375,104.1,104.3
6.9,,0.7,1.35,2.6,5,103.3,104.1,104.3
7,,0.7,1.3,2.5,4.7,103.275,104.1,104.3
7.1,,,1.3,2.4,4.475000000000001,103.2,104.1,104.3
7.2,,,1.2,2.3,4.233333333333332,103.13333333333333,104.1,104.3
7.3,,,1.2,2.2,4.1,103.1,104.1,104.3
7.4,,,1.2,2.1,3.9,103,104.03333333333333,104.3
7.5,,,1.1,2.05,3.7,103,104,104.3
7.6,,,1.1,2,3.6,102.95,104,104.3
7.7,,,1.1,1.9,3.4,102.875,104.06666666666666,104.3
7.8,,,1.1,1.9,3.3,102.8,104.1,104.3
7.9,,,1,1.8,3.175000000000001,102.7,104.1,104.4
8,,,1,1.8,3.024999999999999,102.65,104.1,104.4
8.1,,,1,1.7,2.95,102.6,104.1,104.4
8.2,,,,1.65,2.8,102.5,104.1,104.4
8.3,,,,1.6,2.75,102.4,104.1,104.4
8.4,,,,1.6,2.7,102.3,104.1,104.4
8.5,,,,1.5,2.6,102.1,104.1,104.4
8.6,,,,1.5,2.5,102,104.1,104.4
8.7,,,,1.45,2.4400000000000004,101.8,104.1,104.4
8.8,,,,1.4,2.3,101.63333333333333,104.01428571428572,104.4
8.9,,,,1.4,2.3,101.375,104,104.4
9,,,,1.3,2.2,101.05,104,104.4
9.1,,,,1.3,2.1,100.7,104,104.4
9.2,,,,1.3,2.1,100.19999999999999,103.9,104.4
9.3,,,,,2,99.7,103.9,104.4
9.4,,,,,1.9599999999999993,99.1,103.8,104.4
9.5,,,,,1.9,98.3,103.8,104.4
9.6,,,,,1.9,97.5,103.8,104.4
9.7,,,,,1.8,96.5,103.7,104.4
9.8,,,,,1.8,95.16666666666666,103.7,104.4
9.9,,,,,1.7,93.325,103.7,104.4
10,,,,,1.7,91,103.7,104.4
10.1,,,,,1.7,87.57500000000002,103.7,104.4
10.2,,,,,,82.12499999999997,103.8,104.5
10.3,,,,,,74.96000000000005,103.8,104.525
10.4,,,,,,66.02499999999998,103.84,104.6
10.5,,,,,,56.4,103.91666666666667,104.6
10.6,,,,,,46,104,104.72500000000001
10.7,,,,,,37.05,104,104.8
10.8,,,,,,28.6,104.1,104.8875
10.9,,,,,,22.799999999999997,104.1,104.9
11,,,,,,19.079999999999984,104.1,105
11.1,,,,,,16.339999999999996,104.1,105
11.2,,,,,,14.3,104.1,105.1
11.3,,,,,,12.8,104.2,105.1
11.4,,,,,,11.775000000000006,104.2,105.1
11.5,,,,,,10.779999999999994,104.2,105.1
11.6,,,,,,9.974999999999998,104.2,105.2
11.7,,,,,,9.350000000000001,104.13333333333333,105.2
11.8,,,,,,8.849999999999998,104.1,105.2
11.9,,,,,,8.350000000000001,104.1,105.2
12,,,,,,7.924999999999999,104.1,105.2
12.1,,,,,,7.65,104.01666666666667,105.27499999999999
12.2,,,,,,7.25,103.91666666666667,105.2
12.3,,,,,,7,103.9,105.3
12.4,,,,,,6.7,103.9,105.3
12.5,,,,,,6.5,103.88000000000001,105.3
12.6,,,,,,6.25,103.8,105.3
12.7,,,,,,6.019999999999999,103.8,105.3
12.8,,,,,,5.875000000000002,103.7,105.3
12.9,,,,,,5.7,103.64285714285714,105.3
13,,,,,,5.475000000000001,103.5,105.3
13.1,,,,,,5.324999999999998,103.4,105.21428571428572
13.2,,,,,,5.166666666666667,103.4,105.2
13.3,,,,,,5.039999999999997,103.3,105.2
13.4,,,,,,4.9,103.2,105.18333333333334
13.5,,,,,,4.8,103.05,105.1
13.6,,,,,,4.639999999999998,102.88571428571429,105.1
13.7,,,,,,4.5,102.73333333333333,105.1
13.8,,,,,,4.4,102.66,105.1
13.9,,,,,,4.275000000000002,102.56666666666666,105.1
14,,,,,,4.124999999999998,102.3,105.1
14.1,,,,,,4.080000000000001,102.03333333333333,105.1
14.2,,,,,,3.924999999999998,101.83333333333334,105.1
14.3,,,,,,3.9,101.5,105.1
14.4,,,,,,3.75,101.19999999999999,105.1
14.5,,,,,,3.7,100.86666666666667,105.1
14.6,,,,,,3.6,100.45,105.1
14.7,,,,,,3.5,99.9,105.1
14.8,,,,,,3.4,99.11666666666667,105.1
14.9,,,,,,3.3,98.19999999999999,105.1
15,,,,,,3.3,97.19999999999999,105.16
15.1,,,,,,3.2,95.72857142857144,105.2
15.2,,,,,,3.1,93.89999999999998,105.2
15.3,,,,,,3.0600000000000023,91.22000000000004,105.2
15.4,,,,,,3,87.00000000000004,105.3
15.5,,,,,,,80.58000000000004,105.3
15.6,,,,,,,72.6,105.3
15.7,,,,,,,62.5,105.3
15.8,,,,,,,52.69999999999991,105.3
15.9,,,,,,,42.90000000000009,105.3
16,,,,,,,34.55000000000003,105.2
16.1,,,,,,,27.54999999999997,105.2
16.2,,,,,,,22.25,105.15
16.3,,,,,,,18.98000000000003,105.1
16.4,,,,,,,16.650000000000016,105
16.5,,,,,,,14.866666666666672,105
16.6,,,,,,,13.7,105
16.7,,,,,,,12.666666666666659,104.9
16.8,,,,,,,11.766666666666673,104.85
16.9,,,,,,,11.1,104.8
17,,,,,,,10.499999999999995,104.7
17.1,,,,,,,10.000000000000005,104.6
17.2,,,,,,,9.6,104.56666666666666
17.3,,,,,,,9.2,104.5
17.4,,,,,,,8.866666666666669,104.4
17.5,,,,,,,8.566666666666668,104.4
17.6,,,,,,,8.23333333333333,104.3
17.7,,,,,,,8.05,104.3
17.8,,,,,,,7.783333333333334,104.2
17.9,,,,,,,7.616666666666665,104.2
18,,,,,,,7.357142857142857,104.2
18.1,,,,,,,7.2,104.2
18.2,,,,,,,7.033333333333331,104.2
18.3,,,,,,,6.833333333333332,104.2
18.4,,,,,,,6.666666666666668,104.2
18.5,,,,,,,6.5,104.2
18.6,,,,,,,6.333333333333332,104.2
18.7,,,,,,,6.166666666666668,104.16
18.8,,,,,,,6.014285714285713,104.1
18.9,,,,,,,5.95,104.1
19,,,,,,,5.783333333333334,103.98
19.1,,,,,,,5.616666666666665,103.78333333333333
19.2,,,,,,,5.5,103.6
19.3,,,,,,,5.380000000000002,103.43333333333334
19.4,,,,,,,5.3,103.16666666666667
19.5,,,,,,,5.119999999999998,102.86666666666667
19.6,,,,,,,5.033333333333331,102.5
19.7,,,,,,,4.939999999999998,102.15
19.8,,,,,,,4.8,101.6
19.9,,,,,,,4.7,101.13333333333333
20,,,,,,,4.6,100.53999999999999
20.1,,,,,,,4.5,99.9
20.2,,,,,,,4.416666666666666,98.82857142857142
