Percentage Depth Doses,,,,,
Wedge 30,,,,,
SSD=120cm,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,
Detector offset of -1.8mm (0.6*rcav) applied,,,,,
Depth [cm],4x4cm2,10x10cm2,20x20cm2,30x30cm2,40x30cm2
17.1,57.4,60.575,62.05,62.05,61.84285714285714
17.2,57.150000000000006,60.324999999999996,61.9,61.824999999999996,61.625
17.3,56.8,60.075,61.6,61.6,61.475
17.4,56.6,59.75,61.5,61.4,61.266666666666666
17.5,56.3,59.6,61.2,61.150000000000006,61
17.6,56.050000000000004,59.4,60.925,60.925,60.7
17.7,55.725,59.2,60.675000000000004,60.725,60.5
17.8,55.575,58.95,60.525,60.5,60.36
17.9,55.324999999999996,58.7,60.3,60.375,60.125
18,55.080000000000005,58.55,60.1,60.080000000000005,59.875
18.1,54.849999999999994,58.3,59.875,59.875,59.725
18.2,54.5,58.1,59.675000000000004,59.7,59.475
18.3,54.4,57.95,59.4,59.449999999999996,59.225
18.4,54.3,57.6,59.2,59.2,59
18.5,54.05555555555556,57.45,58.975,59.075,58.8
18.6,53.824999999999996,57.2,58.75,58.86666666666667,58.66666666666667
18.7,53.575,56.95,58.55,58.6375,58.45
18.8,53.324999999999996,56.625,58.324999999999996,58.425,58.2
18.9,53.175000000000004,56.475,58.07777777777778,58.262499999999996,57.98571428571429
19,52.8375,56.3125,57.85,57.9625,57.849999999999994
19.1,52.6,56.075,57.6,57.81666666666666,57.65
19.2,52.425,55.9,57.41428571428571,57.6,57.36666666666667
19.3,52.22,55.68000000000001,57.2,57.349999999999994,57.11666666666667
19.4,52,55.5,57.025,57.1,56.9
19.5,51.824999999999996,55.3,56.8,56.975,56.75
19.6,51.56666666666667,55,56.6,56.72,56.62
19.7,51.275,54.7,56.375,56.5,56.375
19.8,51.05,54.56,56.125,56.324999999999996,56.2
19.9,50.93333333333333,54.4,55.9,56.175000000000004,56
20,50.766666666666666,54.175000000000004,55.7,55.925,55.9
20.1,50.45,53.94,55.6,55.7,55.575
20.2,50.3,53.74,55.349999999999994,55.5,55.4
20.3,50.05,53.385714285714286,55.2,55.4,55.275
20.4,49.8,53.22,54.96666666666667,55.150000000000006,55
20.5,49.66666666666667,53.1,54.8,54.96666666666667,54.824999999999996
20.6,49.339999999999996,52.824999999999996,54.5,54.9,54.6
20.7,49.03333333333333,52.7,54.349999999999994,54.650000000000006,54.45
20.8,48.8,52.55,54.1,54.419999999999995,54.3
20.9,48.725,52.36666666666667,53.9,54.2,54.1
21,48.5,52.1,53.775,54.025,53.9
21.1,48.25,51.95,53.525,53.8,53.7
21.2,48.1,51.7,53.275,53.625,53.5
21.3,47.95,51.4,53.1,53.425,53.375
21.4,47.7,51.25,52.975,53.175000000000004,53.14
21.5,47.5,51.1,52.725,53.025,53
21.6,47.3,50.9,52.6,52.775,52.75
21.7,47.150000000000006,50.65,52.4,52.63333333333333,52.5
21.8,46.8,50.475,52.2,52.5,52.349999999999994
21.9,46.6,50.225,52.1,52.349999999999994,52.2
22,46.5,50.05,51.9,52.1,52.05
22.1,46.3,49.824999999999996,51.650000000000006,51.95,51.9
22.2,46.12,49.675000000000004,51.4,51.8,51.675000000000004
22.3,45.975,49.44,51.160000000000004,51.6,51.525
22.4,45.725,49.3,51,51.349999999999994,51.275
22.5,45.475,49.05,50.86666666666667,51.2,51.1
22.6,45.324999999999996,48.8,50.7,50.975,50.9
22.7,45.1,48.650000000000006,50.525,50.725,50.650000000000006
22.8,44.925,48.5,50.375,50.575,50.45
22.9,44.775,48.3,50.1,50.457142857142856,50.349999999999994
23,44.5,48.1,49.95,50.375,50.2
23.1,44.4,47.875,49.8,50.125,50.05
23.2,44.125,47.7,49.63333333333333,49.975,49.8
23.3,43.975,47.525,49.46666666666667,49.8,49.7
23.4,43.8,47.3,49.275,49.6,49.475
23.5,43.6,47.1,49.125,49.45,49.3
23.6,43.4,46.925,48.975,49.28,49.2
23.7,43.3,46.760000000000005,48.75,49,49.05
23.8,43.150000000000006,46.6,48.575,48.83333333333333,48.8
23.9,42.9,46.475,48.357142857142854,48.7,48.650000000000006
24,42.75,46.275,48.177777777777784,48.6,48.5
24.1,42.519999999999996,46.06666666666666,47.975,48.349999999999994,48.25
24.2,42.3,45.871428571428574,47.849999999999994,48.12,48.019999999999996
24.3,42.2,45.7,47.7,47.95,47.975
24.4,42.075,45.483333333333334,47.5,47.81999999999999,47.725
24.5,41.9,45.38333333333333,47.3,47.7,47.575
24.6,41.68000000000001,45.237500000000004,47.16666666666667,47.519999999999996,47.4
24.7,41.349999999999994,45.05,46.975,47.4,47.3
24.8,41.24285714285715,44.9,46.824999999999996,47.175000000000004,47.1
24.9,41.04,44.7,46.7,46.95,46.925
25,40.95,44.6,46.425,46.775,46.8
25.1,40.7,44.33333333333333,46.3,46.6,46.625
25.2,40.6,44.175000000000004,46.2,46.483333333333334,46.4
25.3,40.5,43.925,45.95,46.275000000000006,46.25
25.4,40.349999999999994,43.775,45.775,46.112500000000004,46.1
25.5,40.14,43.6,45.6,45.9,45.95
25.6,39.92,43.4,45.5,45.75,45.8
25.7,39.76666666666666,43.3,45.3,45.6,45.6
25.8,39.6,43.2,45.150000000000006,45.5,45.4
25.9,39.4,42.95,44.9,45.4,45.27499999999999
26,39.3,42.8,44.824999999999996,45.2,45.1
26.1,39.175,42.574999999999996,44.7,45.1,45
26.2,39,42.48333333333333,44.5,44.87499999999999,44.825
26.3,38.77499999999999,42.3375,44.349999999999994,44.7,44.675
26.4,38.62500000000001,42.12500000000001,44.1,44.5,44.425000000000004
26.5,38.48,41.9875,43.974999999999994,44.379999999999995,44.37499999999999
26.6,38.4,41.833333333333336,43.825,44.25,44.22500000000001
26.7,38.2,41.650000000000006,43.574999999999996,44,44.1
26.8,37.95,41.525,43.425000000000004,43.875,43.875
26.9,37.8,41.3,43.3,43.75,43.75
27,37.650000000000006,41.150000000000006,43.2,43.55,43.55
27.1,37.5,40.94285714285714,43.1,43.4,43.4
27.2,37.3,40.871428571428574,42.8,43.3,43.27777777777778
27.3,37.2,40.7,42.6,43.2,43.1625
27.4,37.074999999999996,40.6,42.5,42.98,42.975
27.5,36.8625,40.4,42.32,42.849999999999994,42.8125
27.6,36.737500000000004,40.25,42.27499999999999,42.7,42.5875
27.7,36.525000000000006,40.120000000000005,42.1,42.5,42.457142857142856
27.8,36.388888888888886,40,41.974999999999994,42.4,42.349999999999994
27.9,36.275,39.8,41.72500000000001,42.225,42.2
28,36.1,39.574999999999996,41.574999999999996,42,42.077777777777776
28.1,35.925,39.425000000000004,41.4125,41.9,41.86666666666667
28.2,35.8,39.26666666666666,41.288888888888884,41.8,41.75
28.3,35.675000000000004,39.1,41.150000000000006,41.6,41.7
28.4,35.5,38.87499999999999,40.94285714285714,41.5,41.474999999999994
28.5,35.37499999999999,38.7,40.849999999999994,41.325,41.22500000000001
28.6,35.12500000000001,38.5,40.7,41.1,41.1
28.7,35,38.325,40.55,41,41
28.8,34.9,38.2,40.4,40.87499999999999,40.86666666666666
28.9,34.77499999999999,38.12500000000001,40.23333333333334,40.7,40.7
29,34.7,38,40.1,40.6,40.6
29.1,34.6,37.825,39.9,40.5,40.4
29.2,34.4,37.739999999999995,39.8,40.27499999999999,40.3
29.3,34.2,37.6,39.650000000000006,40.12500000000001,40.2
29.4,34.1,37.45,39.5,40,40
29.5,33.95,37.3,39.3,39.825,39.9
29.6,33.7,37.12500000000001,39.2,39.77499999999999,39.7
29.7,33.650000000000006,36.98,39.1,39.6,39.6
29.8,33.55,36.8,38.94,39.5,39.43333333333334
29.9,33.4,36.6,38.8,39.3,39.3
30,33.23333333333334,36.5,38.6,39.175,39.2
