Lateral Profiles,,,,,,,,,,,,,,,,,,,,
Wedge 60,,,,,,,,,,,,,,,,,,,,
SSD=100cm,,,,,,,,,,,,,,,,,,,,
Scanning direction: Crossline,,,,,,,,,,,,,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,,,,,,,,,,,,,
,Dose[%],,,,Dose[%],,,,Dose[%],,,,Dose[%],,,,Dose[%],,,
0.3,97.65,97.6,97.89999999999999,97.86,98.1491,97.6,97.80000000000001,97.97500000000001,97.9,98.04,97.9,98.06666666666666,98.2327,98.32000000000001,98.53333333333333,98.34219999999999,98.5,98.625,98.6,98.72
0.4,96.9,96.75999999999999,97.075,97.25,97.3487,97.1,97.1,97.325,97.19999999999999,97.25,97.4,97.6,97.6325,97.675,97.9,98.00063333333333,98,97.93333333333334,98.06666666666666,98.35
0.5,95.96666666666667,96.175,96.5,96.7,96.6483,96.3,96.46666666666667,96.7,96.7,96.76666666666667,96.73333333333333,97,97.0323,97.25,97.36666666666666,97.392525,97.43333333333334,97.45,97.6,97.95
0.6,95.3,95.4,95.76666666666667,95.96666666666667,95.6478,95.6,95.7,96.03333333333333,95.9,96.1,96.2,96.2,96.4321,96.64999999999999,96.56666666666666,96.8177,96.75,97,97.1,97.45
0.7,94.6,94.7,94.9,95.3,94.6473,95.04,95.25,95.43333333333334,95.3,95.5,95.5,95.63333333333333,95.8319,96.15,96.2,96.31790000000001,96.4,96.5,96.66666666666666,97.1
0.8,93.6,94.10000000000001,94.26666666666667,94.63333333333334,94.2471,94.225,94.43333333333334,94.76666666666667,94.4,94.9,94.8,95.13333333333334,95.0317,95.39999999999999,95.75,95.893,95.9,96,96.16666666666666,96.6
0.9,92.9,93.35,93.7,94,93.3467,93.675,93.86666666666666,94.1,93.8,94.39999999999999,94.175,94.6,94.38145,94.85000000000001,95.25,95.32822,94.85,95.6,95.66666666666667,96
1,92.15,92.7,93.1,93.2,92.3462,93.2,93.16666666666667,93.65,92.8,93.66666666666667,93.75,93.96666666666667,93.6812,94.23333333333333,94.6,94.80173333333333,94.15,95.13333333333333,95.175,95.6
1.1,91.1,91.95,92.4,92.53333333333333,91.6458,92.46666666666667,92.5,93,92,93.075,93.16666666666666,93.46666666666667,92.93095,93.66666666666667,94.05,94.23526666666667,93.8,94.75,94.65,95.19999999999999
1.2,89.8,91.24000000000001,91.8,91.95,90.64533333333333,91.66666666666667,91.97500000000001,92.4,91.05,92.425,92.6,92.9,92.08070000000001,93.3,93.6,93.7354,93.1,94.1,94.3,94.8
1.3,88.8,90.56666666666666,91.2,91.5,89.2446,91.1,91.23333333333333,91.75,89.95,91.7,91.9,92.25,91.3638,92.76666666666667,92.94999999999999,93.3689,92.3,93.7,93.775,94.44
1.4,87.3,90.1,90.5,90.8,87.6438,90.3,90.53333333333333,91.2,88.85,91.15,91.36666666666667,91.73333333333333,90.8303,92.05000000000001,92.30000000000001,92.7191,91.69999999999999,93.26666666666667,93.25,93.95
1.5,84.85,89.33333333333333,89.83333333333334,90.16666666666666,85.57613333333333,89.6,89.93333333333334,90.6,87.44999999999999,90.6,90.775,91.15,89.6299,91.5,91.7,92.269225,90.95,92.625,92.825,93.45
1.6,81.2,88.7,89.06666666666666,89.55,83.0415,88.8,89.5,89.9,85.4,89.8,90.10000000000001,90.53333333333333,88.2294,91.1,91.325,91.6944,90.2,91.875,92.3,92.85
1.7,75.7,87.9,88.44,88.96,79.0395,88.33333333333333,88.7,89.45,82.7,89.26666666666667,89.43333333333334,90,86.8289,90.66666666666667,90.7,91.119625,89.4,91.3,91.75,92.46666666666667
1.8,67.4,87.30000000000001,87.9,88.4,72.1361,87.8,88.12,88.89999999999999,78.9,88.6,88.85,89.3,84.97835,90.05,90.35000000000001,90.6698,88,90.9,91.2,92.03333333333333
1.9,57.8,86.7,87.1,87.76666666666667,63.99866666666667,86.94999999999999,87.56,87.97500000000001,72.6,87.95,88.3,88.86666666666667,82.0273,89.55,89.675,90.11994999999999,86.6,90.4,90.85000000000001,91.6
2,46.7,85.97500000000001,86.44999999999999,87.06666666666666,54.1271,86.5,86.925,87.35000000000001,65,87.26666666666667,87.8,88.35,78.05933333333334,88.8,89.15,89.60346666666668,84.7,90,90.275,91.1
2.1,35.966666666666654,85.15,85.9,86.3,42.9215,85.8,86.275,86.94,54.9,86.75999999999999,87,87.8,72.47415,87.875,88.69999999999999,89.10363333333333,82.2,89.3,89.75,90.625
2.2,25.4,84.55,85.30000000000001,85.75,33.1166,85.16666666666667,85.55,86.36,45.6,86.19999999999999,86.45,87.1,64.1714,87.4,88.2,88.54549999999999,78.55,88.85000000000001,89.42500000000001,90.26666666666667
2.3,16.733333333333324,83.94,84.66666666666667,85.15,23.91195,84.5,85.05,85.85,35.3,85.5,85.83333333333333,86.56666666666666,55.4685,87,87.4,88.07065,72.8,88.35,89.05,90
2.4,10.6,83.26666666666667,84.03333333333333,84.66666666666667,16.45825,83.775,84.45,85.3,26.1,84.7,85.36666666666667,86.1,45.74856666666666,86.4,87,87.5708,65.44999999999999,87.9,88.525,89.5
2.5,7.3,82.6,83.36666666666666,84.03333333333333,11.30565,83.15,83.8,84.5,18.9,84,84.9,85.4,36.145399999999995,85.75,86.5,87.17095,56.9,87.53333333333333,88.05,88.9
2.6,5.449999999999999,82.1,82.9,83.4,8.30415,82.52499999999999,83.2,84,13.4,83.39999999999999,84,84.86666666666667,27.9093,85.2,85.80000000000001,86.6711,48.4,86.7,87.45,88.36666666666667
2.7,4.35,81.3,82.35,82.9,6.5032499999999995,81.9,82.66666666666667,83.43333333333334,10.6,82.83333333333333,83.6,84.36666666666666,20.907,84.66666666666667,85.3,86.0913,39.2,86.3,87,87.9
2.8,3.6,80.69999999999999,81.65,82.35000000000001,5.4027,81.4,82.25,83.05,8.6,82.35,83.125,83.86666666666666,16.1054,84.1,84.95,85.6714,31.3,86,86.56666666666666,87.5
2.9,3.1,80.14,81.24000000000001,81.825,4.669,80.8,81.65,82.6,7.3,81.6,82.5,83.35,12.937666666666669,83.57499999999999,84.46666666666667,85.146575,24.2,85.39999999999999,86.19999999999999,87.06666666666666
3,2.7,79.575,80.75,81.35000000000001,4.30215,80.06666666666666,81.1,82,6.3,81.125,82.15,82.7,10.903649999999999,82.76666666666667,84.05,84.52182499999999,18.93333333333333,84.7,85.7,86.55
3.1,2.45,78.825,80.16666666666666,80.8,3.70185,79.43333333333334,80.625,81.35000000000001,5.7,80.57499999999999,81.56,82.19999999999999,9.45315,82.43333333333334,83.61999999999999,84.047,15.1,84.25,85.5,86.22
3.2,2.3,78.3,79.55,80.28,3.4017,78.9,80.03333333333333,80.92500000000001,5.3,79.96000000000001,81,81.73333333333333,8.402803333333335,81.76666666666667,83.05,83.6971,13.100000000000003,83.7,84.7,85.65
3.3,2.2,77.8,79.075,79.77499999999999,3.30165,78.46666666666667,79.56666666666666,80.4,4.85,79.275,80.55000000000001,81.275,7.8026,81.1,82.375,83.3722,11.366666666666667,83.1,84,85.14999999999999
3.4,2.1,77.2,78.46,79.275,3.10155,77.75,79,79.875,4.6,78.63333333333334,79.95,80.9,7.30243,80.4,81.96666666666667,82.7224,10.6,82.6,83.56666666666666,84.85
3.5,2,76.7,78.05,78.8,2.90145,77.1,78.5,79.46666666666667,4.4,77.94999999999999,79.5,80.325,6.9023,80,81.45,82.3725,9.75,82.2,83.3,84.4
3.6,1.9,76,77.7,78.26666666666667,2.70135,76.6,78.13333333333333,79,4.1,77.45,79.1,79.825,6.652215,79.56666666666666,80.95,82.0726,9.149999999999999,81.6,83.05,83.95
3.7,1.9,75.53333333333333,77.1,78,2.6013,75.95,77.56666666666666,78.6,3.933333333333333,76.86666666666666,78.53333333333333,79.425,6.3021,79.1,80.43333333333334,81.4728,8.8,81.05,82.45,83.4
3.8,1.8,75.1,76.53333333333333,77.43333333333334,2.50125,75.42,77.13333333333334,77.95,3.75,76.25,78.1,78.9,6.052015,78.5,79.95,81.023,8.5,80.5,82.05,83.06666666666666
3.9,1.7,74.4,76.06666666666666,77.1,2.3511749999999996,74.875,76.63333333333333,77.6,3.6,75.82,77.6,78.46666666666667,5.90197,77.9,79.6,80.6231,8.2,80,81.7,82.73333333333333
4,1.6,73.94999999999999,75.7,76.5,2.2011,74.25,76.2,77.1,3.4,75.17999999999999,77.06666666666666,78.1,5.7019,77.30000000000001,79.15,80.2732,7.8,79.35,81.08,82.375
4.1,1.6,73.15,75.3,76.06666666666666,2.1510749999999996,73.575,75.8,76.56666666666666,3.2,74.55,76.63333333333334,77.5,5.50183,76.80000000000001,78.64,79.62344999999999,7.6,78.6,80.6,81.96666666666667
4.2,1.55,72.5,74.8,75.69999999999999,2.10105,72.83333333333334,75.33333333333333,76.06666666666666,3.2,73.93333333333334,76.03333333333333,76.95,5.4018,76.35,78.15,79.2736,7.3,78.325,80.23333333333333,81.5
4.3,1.5,71.6,74.26666666666667,75.06666666666666,2.001,72.1,74.7,75.8,3.1,73.06666666666666,75.66666666666667,76.55000000000001,5.20173,75.46666666666667,77.675,78.8237,7.2,77.825,79.8,81.07499999999999
4.4,1.4,70.5,73.8,74.7,1.90095,71.4,74.25,75.27499999999999,2.966666666666667,72.375,75.175,76.13333333333333,4.90163,74.925,77.2,78.41388,7,77.27499999999999,79.43333333333334,80.73333333333333
4.5,1.4,69.2,73.33333333333334,74.3,1.8009,70.2,73.9,74.875,2.9,71.6,74.675,75.75,4.8016,74.375,76.85,77.92399999999999,6.8,76.95,78.9,80.36666666666667
4.6,1.4,67.10000000000001,72.8,73.95,1.8009,69.15,73.5,74.27499999999999,2.8,71,74.4,75.30000000000001,4.60153,73.7,76.425,77.5991,6.7,76.18,78.5,80.15
4.7,1.3,63.95,72.35,73.375,1.70085,67.5,73.02499999999999,73.92500000000001,2.7,70,73.80000000000001,74.8,4.40147,73.30000000000001,75.85,77.124275,6.5,75.76666666666667,78.05,79.5
4.8,1.3,58.60000000000001,71.95,72.95,1.70085,64.95,72.47500000000001,73.46,2.6,68.93333333333334,73.35,74.45,4.40147,72.6,75.475,76.63442,6.3,75.19999999999999,77.82,78.95
4.9,1.3,52.2,71.57499999999999,72.53333333333333,1.70085,61.18000000000001,71.92500000000001,73.1,2.5,67.46666666666667,73,74,4.30143,71.8,75.05,76.1746,6.2,74.80000000000001,77.57499999999999,78.63333333333333
5,1.2,44.03333333333334,70.97500000000001,71.93333333333334,1.6008,56.2,71.38000000000001,72.63333333333334,2.4,65.8,72.44999999999999,73.45,4.2014,71.2,74.7,75.77475000000001,5.9,74.34,77,78.3
5.1,1.2,35.699999999999996,70.56,71.55,1.50075,49.249999999999986,71.08,72.15,2.333333333333333,63,71.92500000000001,72.95,4.00133,70.5,74.4,75.399875,5.8,73.4,76.45,78
5.2,1.2,28.166666666666664,69.96666666666667,71,1.50075,41.42500000000002,70.5,71.7,2.3,58.96666666666667,71.53333333333333,72.625,3.9013,69.5,73.8,74.975,5.7,72.96666666666667,76.15,77.5
5.3,1.2,20.65,69.6,70.5,1.4007,33.96666666666667,70,71.1,2.2,53.2,70.98,71.96666666666667,3.9013,68.39999999999999,73.5,74.6751,5.6,72.36666666666666,75.64999999999999,77.05
5.4,1.1,14.833333333333334,69.02,70.1,1.4007,26.8,69.5,70.625,2.2,46.47499999999999,70.56666666666666,71.6,3.80127,67.22,72.9,74.10863333333333,5.6,71.66666666666666,75.4,76.5
5.5,1.1,10.9,68.6,69.6,1.4007,20.450000000000003,69.1,70.2,2.1,39.72499999999999,70.1,71.15,3.70123,65.2,72.46666666666667,73.525475,5.4,71,75.1,76.2
5.6,1.1,8.733333333333334,68,69.02,1.4007,15.1,68.56666666666666,69.76666666666667,2.1,32,69.55000000000001,70.7,3.6012,62.4,71.875,73.20060000000001,5.2,70.03333333333333,74.6,75.83333333333333
5.7,1.1,7.5,67.65,68.56,1.4007,12,68.25,69.23333333333333,2,25.774999999999988,69,70.15,3.50117,58.54999999999999,71.55,72.8007,5.1,69.53333333333333,74.2,75.45
5.8,1.1,6.6,67.1,68.15,1.30065,10.1,67.56666666666666,68.75,1.9,20.32500000000001,68.63333333333333,69.7,3.40113,53.37500000000001,70.96666666666667,72.2759,5,68.7,73.75,74.875
5.9,1.1,6.1499999999999995,66.63333333333333,67.75,1.30065,8.866666666666667,67.15,68.35,1.9,16.3,68.1,69.30000000000001,3.40113,48,70.57499999999999,71.7261,4.9,67.13333333333333,73.3,74.63333333333333
6,1.1,5.8,66.25,67.225,1.30065,7.95,66.69999999999999,67.75,1.8,13.649999999999999,67.55,68.825,3.20107,41.1,70.325,71.2762,4.9,65.3,72.86666666666666,74.2
6.1,1.1,5.475,65.5,66.7,1.30065,7.46,66.02,67.25,1.8,12.1,67.14999999999999,68.1,3.15105,35,69.8,70.90966666666667,4.8,62.9,72.3,73.7
6.2,1,5.25,65.06666666666666,66.05,1.2006,6.966666666666667,65.6,66.8,1.8,10.966666666666667,66.575,67.76666666666667,3.001,29,69.4,70.4515,4.7,59.4,71.85,73.36666666666667
6.3,1,5.1,64.55,65.625,1.2006,6.6,65.14999999999999,66.15,1.7,10.2,66.1,67.25,3.001,24,68.75,70.026675,4.6,54.900000000000006,71.33333333333334,72.9
6.4,1,4.966666666666667,64.02499999999999,65.15,1.2006,6.366666666666667,64.475,65.8,1.7,9.649999999999999,65.575,66.7,2.90097,20.1,68.3,69.41016666666667,4.6,50,70.9,72.45
6.5,0.9,4.75,63.550000000000004,64.6,1.2006,6.1,64.02,65.1,1.6,9.2,64.97500000000001,66.15,3.001,17.450000000000003,67.775,68.977,4.4,43.8,70.625,72
6.6,0.9,4.666666666666668,62.87499999999999,64.03333333333333,1.2006,5.9,63.43333333333334,64.64999999999999,1.6,8.73333333333333,64.625,65.725,3.001,16.1,67.3,68.57714999999999,4.4,37.75,70.15,71.80000000000001
6.7,0.9,4.6,62.24,63.440000000000005,1.10055,5.633333333333332,63,64.05,1.5,8.4,64.05,65.23333333333333,3.001,14.9,66.9,68.0773,4.2,32.10000000000002,69.75,71.30000000000001
6.8,0.9,4.5,61.7,62.766666666666666,1.10055,5.5,62.2,63.55,1.5,8.149999999999999,63.45,64.55,2.90097,13.974999999999998,66.35,67.52745,4.1,27.275000000000013,69.26,70.8
6.9,0.9,4.4,60.9,62.1,1.10055,5.375000000000001,61.55,62.95,1.5,7.9,62.9,64,2.80093,13.333333333333336,65.9,66.9777,4,23.366666666666678,68.85,70.225
7,0.9,4.3,59.75,60.99999999999999,1.10055,5.2,60.9,62.25,1.5,7.7,62.3,63.55,2.7009,12.849999999999998,65.36,66.62780000000001,4,20.800000000000008,68.4,69.8
7.1,,4.2,58.4,59.7,1.10055,5.1,60.099999999999994,61.47500000000001,1.5,7.5,61.7,62.98,2.50083,12.366666666666664,64.92,65.978,4,19.3,67.9,69.52
7.2,,4.1,56.21999999999999,57.6,,5,59.2,60.474999999999994,1.4,7.25,61,62.4,2.50083,11.95,64.375,65.45320000000001,4,18.033333333333328,67.4,69.05
7.3,,4.024999999999999,52.999999999999986,54.2,,4.8,57.94999999999999,59.400000000000006,,7.1,60.3,61.7,2.50083,11.7,63.85,65.0283,3.9,17.2,66.97999999999999,68.52499999999999
7.4,,4,47.875000000000014,50.00000000000002,,4.7,56.30000000000001,57.66666666666668,,6.9,59.7,60.849999999999994,,11.3,63.349999999999994,64.528475,3.9,16.333333333333336,66.45,67.9
7.5,,3.9,41.87499999999998,43.9,,4.6,53.77500000000001,55.26666666666668,,6.675000000000001,58.96666666666666,60.275,,11.1,62.76,64.04533333333333,3.8,15.9,66.05,67.66666666666667
7.6,,3.9,35.325000000000024,38.02499999999998,,4.5,49.82500000000002,52,,6.524999999999999,57.8,59.3,,10.833333333333332,62.175,63.54546666666667,3.8,15.3,65.64999999999999,67.1
7.7,,3.8,28.32500000000002,32.02500000000002,,4.4,44.82499999999998,47.06666666666665,,6.35,56.55,58.066666666666656,,10.6,61.7,62.94566666666667,,14.966666666666669,65.15,66.73333333333333
7.8,,3.7,22.29999999999998,25.866666666666692,,4.366666666666668,39.3,41.6,,6.2,54.83333333333332,56.39999999999999,,10.3,61.1,62.64576666666666,,14.659999999999998,64.625,66.16666666666667
7.9,,3.633333333333332,17.199999999999974,20.925000000000015,,4.3,33.3,35.8,,6.024999999999999,52.36666666666665,53.9,,10.159999999999998,60.5,62.0793,,14.42,64.2,65.6
8,,3.6,13.199999999999982,17.320000000000007,,4.2,27.05,29.75,,5.9,48.30000000000002,50.56666666666669,,9.9,59.8,61.1796,,14,63.7,65.25
8.1,,3.6,10.95,15.1,,4.1,21.8,24.89999999999998,,5.75,43.39999999999998,45.86666666666664,,9.633333333333331,59.2,60.6798,,13.649999999999999,63.233333333333334,64.76666666666667
8.2,,3.6,9.7,13.600000000000003,,4.024999999999999,16.85,20.650000000000013,,5.7,38.1,40.5,,9.45,58.5,59.93,,13.4,62.56666666666667,64.33333333333333
8.3,,3.6,8.75,12.9,,4,13.6,17.47500000000001,,5.6,32.733333333333356,35.4,,9.3,57.5,59.1803,,13.275000000000002,62.10000000000001,63.9
8.4,,3.6,8.3,12.4,,3.9,11.7,15.749999999999995,,5.475000000000001,27.1,30.333333333333307,,9,56.55000000000001,58.2139,,12.933333333333332,61.650000000000006,63.3
8.5,,3.55,8,12.033333333333331,,3.9,10.725000000000003,14.600000000000003,,5.3,22.066666666666645,25.75,,8.9,55.074999999999996,56.71439999999999,,12.6,61.150000000000006,62.85
8.6,,3.5,7.7,11.8,,3.9,9.899999999999997,13.88,,5.225,18.1,22.06666666666668,,8.675,53.12500000000001,54.906724999999994,,12.280000000000001,60.63333333333334,62.25
8.7,,3.5,7.56,11.575000000000001,,3.8,9.350000000000001,13.3,,5.133333333333332,15.6,19.566666666666677,,8.5,50.24999999999999,52.3825,,12.149999999999999,59.96666666666666,61.75
8.8,,3.5,7.424999999999999,11.350000000000001,,3.8,9.024999999999999,12.960000000000003,,5.1,13.8,17.933333333333326,,8.333333333333332,46.52500000000002,48.75043333333331,,11.9,59.3,61.150000000000006
8.9,,3.424999999999999,7.3,11.224999999999998,,3.8,8.675,12.7,,5,12.7,17,,8.224999999999998,42.14000000000001,44.35190000000002,,11.73333333333333,58.53333333333334,60.5
9,,3.4,7.2,11.149999999999999,,3.8,8.424999999999999,12.45,,4.975000000000001,12.033333333333337,16.233333333333338,,8.1,36.980000000000025,40.1866,,11.55,57.900000000000006,59.7
9.1,,3.4,7.175000000000001,11.1,,3.7,8.3,12.2,,4.9,11.5,15.666666666666668,,8,32.4,35.72143333333336,,11.424999999999999,56.919999999999995,59.03333333333334
9.2,,3.4,7.1,11,,3.7,8.149999999999999,12.05,,4.9,10.966666666666663,15.3,,7.8,27.6,31.2896,,11.23333333333333,55.52499999999999,58
9.3,,3.3,7.1,11,,3.6,8,11.92,,4.8,10.7,15,,7.65,23.6,27.62413333333332,,11,54,56.3
9.4,,3.3,7.1,10.9,,3.6,7.9,11.8,,4.8,10.533333333333331,14.73333333333333,,7.519999999999999,20.5,24.79176666666668,,10.833333333333332,51.849999999999994,54.5
9.5,,3.3,7.1,10.9,,3.6,7.8,11.7,,4.7,10.3,14.424999999999999,,7.4,18.4,23.1923,,10.666666666666668,48.83333333333334,51.7
9.6,,3.2666666666666684,7,10.9,,3.6,7.7,11.575000000000001,,4.6,10,14.25,,7.35,17.266666666666662,21.8927,,10.5,45.29999999999998,48.3
9.7,,3.2,7,10.9,,3.5,7.6,11.5,,4.5,9.8,14.024999999999999,,7.2,16.275,21.067974999999997,,10.4,40.70000000000002,44.55000000000002
9.8,,3.2,7,10.850000000000001,,3.4,7.55,11.4,,4.5,9.6,13.8,,7.2,15.55,20.3932,,10.26666666666667,36.8,40.624999999999986
9.9,,3.1,7,10.8,,3.4,7.5,11.3,,4.5,9.475000000000001,13.624999999999998,,7.1,15.124999999999998,19.8434,,9.975000000000001,32.13333333333335,36.56666666666669
10,,3.1,7,10.8,,3.324999999999999,7.433333333333332,11.3,,4.4,9.3,13.5,,7,14.68,19.46016666666667,,9.74,28.3,33.02500000000001
10.1,,,6.975000000000001,10.8,,3.3,7.4,11.2,,4.375000000000001,9.2,13.4,,6.9,14.4,19.1436,,9.5,24.866666666666653,30.04999999999999
10.2,,,6.9,10.7,,3.3,7.380000000000002,11.2,,4.3,9.1,13.3,,6.8,13.98,18.79375,,9.475000000000001,22.7,27.825000000000006
10.3,,,6.9,10.7,,,7.3,11.2,,4.266666666666668,9,13.175,,6.7,13.6,18.52713333333333,,9.4,20.8,26.300000000000004
10.4,,,6.8,10.6,,,7.2,11.1,,4.2,8.825,13,,6.666666666666668,13.45,18.19395,,9.3,19.659999999999997,25.3
10.5,,,6.8,10.6,,,7.2,10.9,,,8.8,12.9,,6.6,13.2,17.994,,9.2,18.950000000000003,24.4
10.6,,,6.7,10.5,,,7.2,10.9,,,8.7,12.8,,6.5,13.05,17.6691,,9.2,18.349999999999998,23.93333333333333
10.7,,,6.7,10.475000000000001,,,7.1,10.8,,,8.6,12.7,,6.4,12.9,17.4942,,9,17.849999999999998,23.43333333333333
10.8,,,6.6,10.4,,,7,10.8,,,8.6,12.6,,6.3,12.649999999999999,17.3192,,9,17.4,23.05
10.9,,,6.5,10.3,,,6.919999999999999,10.7,,,8.4,12.524999999999999,,6.2,12.4,17.0943,,8.95,17.175,22.75
11,,,6.45,10.2,,,6.9,10.6,,,8.3,12.4,,,12.3,16.9943,,8.775000000000002,16.825,22.55
11.1,,,6.4,10.2,,,6.8,10.5,,,8.2,12.350000000000001,,,12.1,16.8444,,8.724999999999998,16.580000000000002,22.2
11.2,,,6.3,10.1,,,6.8,10.5,,,8.1,12.2,,,11.9,16.64445,,8.624999999999998,16.25,21.833333333333332
11.3,,,6.2,10,,,6.7,10.4,,,8,12.1,,,11.7,16.3945,,8.333333333333332,16.03333333333333,21.5
11.4,,,6.2,9.9,,,6.6,10.3,,,7.966666666666669,11.9,,,11.6,16.261266666666668,,8.3,15.850000000000001,21.2
11.5,,,6.1,9.825,,,6.533333333333331,10.2,,,7.8,11.8,,,11.4,16.0946,,,15.6,21
11.6,,,6,9.8,,,6.5,10.1,,,7.775,11.7,,,11.333333333333332,15.8947,,,15.3,20.8
11.7,,,5.966666666666669,9.633333333333331,,,6.4,10.05,,,7.7,11.6,,,11.2,15.7947,,,15.066666666666668,20.625
11.8,,,5.9,9.575000000000001,,,6.275,9.9,,,7.6,11.52,,,11,15.619799999999998,,,14.9,20.375
11.9,,,5.824999999999999,9.5,,,6.2,9.875000000000002,,,7.475000000000001,11.424999999999999,,,10.8,15.344874999999998,,,14.7,20.125
12,,,5.775,9.375000000000002,,,6.1,9.8,,,7.4,11.350000000000001,,,10.76666666666667,15.228233333333332,,,14.55,19.924999999999997
12.1,,,5.7,9.3,,,6.1,9.649999999999999,,,7.3,11.25,,,10.6,15.095,,,14.4,19.7
12.2,,,5.6,9.2,,,6,9.6,,,7.2,11.1,,,10.55,14.995,,,14.166666666666668,19.5
12.3,,,5.6,9.1,,,5.9,9.5,,,7.1,11,,,10.4,14.895,,,13.9,19.3
12.4,,,5.5,9,,,5.8,9.4,,,7.1,10.9,,,10.25,14.7951,,,13.775000000000002,19.2
12.5,,,5.4,8.9,,,5.8,9.3,,,6.95,10.8,,,10.1,14.5951,,,13.68,19
12.6,,,,,,,5.659999999999999,9.2,,,6.9,10.7,,,10,14.4952,,,13.524999999999999,18.9
12.7,,,,,,,5.6,9.1,,,6.8,10.6,,,9.9,14.1953,,,13.3,18.625
12.8,,,,,,,5.5,9.024999999999999,,,6.7,10.5,,,9.8,14.1153,,,13.139999999999999,18.6
12.9,,,,,,,,,,,6.6,10.4,,,9.7,13.9953,,,13,18.35
13,,,,,,,,,,,6.5,10.3,,,9.6,13.8954,,,12.75,18.2
13.1,,,,,,,,,,,6.4,10.2,,,9.4,13.762066666666668,,,12.62,18.033333333333335
13.2,,,,,,,,,,,6.3,10.1,,,9.3,13.662099999999999,,,12.560000000000002,17.9
13.3,,,,,,,,,,,,,,,9.1,13.470500000000001,,,12.4,17.65
13.4,,,,,,,,,,,,,,,9.066666666666666,13.2956,,,12.3,17.55
13.5,,,,,,,,,,,,,,,8.9,13.175600000000001,,,12.2,17.35
13.6,,,,,,,,,,,,,,,8.8,13.0956,,,12.1,17.2
13.7,,,,,,,,,,,,,,,8.7,12.9957,,,11.9,17.066666666666666
13.8,,,,,,,,,,,,,,,8.6,12.835699999999997,,,11.8,16.924999999999997
13.9,,,,,,,,,,,,,,,8.575000000000001,12.745750000000001,,,11.7,16.666666666666668
14,,,,,,,,,,,,,,,,,,,11.6,16.5
14.1,,,,,,,,,,,,,,,,,,,11.45,16.325
14.2,,,,,,,,,,,,,,,,,,,11.3,16.2
14.3,,,,,,,,,,,,,,,,,,,11.2,16.1
14.4,,,,,,,,,,,,,,,,,,,11.1,16
14.5,,,,,,,,,,,,,,,,,,,10.95,15.8
14.6,,,,,,,,,,,,,,,,,,,10.8,15.7
14.7,,,,,,,,,,,,,,,,,,,10.8,15.475000000000001
