Percentage Depth Doses,,,,
Wedge 45,,,,
SSD=120cm,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,
Detector offset of -1.8mm (0.6*rcav) applied,,,,
Depth [cm],4x4cm2,10x10cm2,20x20cm2,40x20cm2
27,26.2,30.874999999999996,34.7,35.68333333333333
27.1,26.1,30.625000000000004,34.6,35.5
27.2,25.9,30.474999999999994,34.474999999999994,35.379999999999995
27.3,25.8,30.325000000000003,34.22500000000001,35.25
27.4,25.7,30.2,34.03333333333334,35.04
27.5,25.6,30.025000000000006,33.98333333333333,34.9
27.6,25.474999999999994,29.879999999999995,33.775000000000006,34.766666666666666
27.7,25.2625,29.75,33.6625,34.56666666666667
27.8,25.137500000000003,29.6,33.475,34.425
27.9,24.979999999999997,29.425000000000004,33.3125,34.3
28,24.9,29.287499999999998,33.175,34.1
28.1,24.8,29.139999999999997,32.9625,34
28.2,24.65,29,32.8375,33.849999999999994
28.3,24.479999999999997,28.9,32.7,33.7
28.4,24.3,28.65,32.53333333333334,33.6
28.5,24.2,28.5,32.4,33.4
28.6,24.060000000000002,28.4,32.3,33.25
28.7,24,28.225,32.166666666666664,33.1
28.8,23.9,28.174999999999997,32,32.95
28.9,23.7,28,31.83333333333334,32.8
29,23.55,27.9,31.679999999999996,32.675
29.1,23.4,27.75,31.55,32.5
29.2,23.3,27.6,31.4,32.36666666666666
29.3,23.2,27.5,31.35,32.26666666666666
29.4,23.1,27.4,31.13333333333334,32.1
29.5,23,27.275,31,31.974999999999994
29.6,22.9,27.025000000000006,30.85,31.8
29.7,22.8,26.9,30.7,31.639999999999997
29.8,22.63333333333334,26.814285714285717,30.53333333333334,31.5
29.9,22.55,26.674999999999997,30.4,31.4
30,22.4,26.525000000000006,30.275,31.266666666666662
