Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=1.5cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
Off axis position [cm],Field Size: 3x3 cm2,Field Size: 4x4 cm2,Field Size: 6x6 cm2,Field Size: 8x8 cm2,Field Size: 10x10 cm2,Field Size: 20x20 cm2,Field Size: 30x30 cm2,Field Size: 40x40 cm2
6.1,0.6,0.8,1.5,2.9,5.4,102.2,102.82857142857142,102.75
6.2,0.6,0.8,1.5,2.8,5.05,102.2,102.9,102.8
6.3,0.5,0.8,1.5,2.7,4.833333333333333,102.14,102.9,102.8
6.4,0.5,0.7,1.4,2.6,4.6,102.1,102.9,102.8
6.5,0.5,0.7,1.4,2.5,4.45,102.1,103,102.8
6.6,,0.7,1.3,2.4,4.26,102.1,103,102.825
6.7,,0.7,1.3,2.324999999999999,4.1,102.1,103,102.91666666666667
6.8,,0.7,1.3,2.3,3.975000000000001,102.1,103.08,103
6.9,,0.7,1.2,2.2,3.8,102.1,103.1,103
7,,0.7,1.2,2.1,3.7,102.1,103.1,103
7.1,,,1.2,2.1,3.533333333333332,102.1,103.1,103.06
7.2,,,1.15,2,3.466666666666668,102.1,103.1,103.1
7.3,,,1.1,1.924999999999999,3.3,102,103.1,103.1
7.4,,,1.1,1.9,3.2,102,103.16,103.1
7.5,,,1.1,1.85,3.1,102,103.2,103.2
7.6,,,1.05,1.8,3,102,103.2,103.2
7.7,,,1,1.8,2.9,101.9,103.2,103.3
7.8,,,1,1.7,2.8,101.9,103.2,103.3
7.9,,,1,1.7,2.8,101.9,103.26,103.3
8,,,1,1.6,2.7,101.8,103.3,103.3
8.1,,,,1.6,2.6,101.8,103.3,103.3
8.2,,,,1.6,2.5,101.7,103.3,103.3
8.3,,,,1.5,2.5,101.7,103.3,103.4
8.4,,,,1.5,2.4,101.6,103.3,103.4
8.5,,,,1.5,2.4,101.43333333333334,103.38000000000001,103.4
8.6,,,,1.424999999999999,2.3,101.325,103.4,103.5
8.7,,,,1.4,2.2,101.3,103.4,103.5
8.8,,,,1.4,2.175000000000001,101.125,103.4,103.5
8.9,,,,1.4,2.1,100.9,103.4,103.5
9,,,,1.3,2.1,100.8,103.4,103.6
9.1,,,,,2,100.55,103.4,103.6
9.2,,,,,2,100.3,103.4,103.64
9.3,,,,,1.9,99.925,103.4,103.7
9.4,,,,,1.9,99.5,103.4,103.7
9.5,,,,,1.9,98.63333333333334,103.4,103.7
9.6,,,,,1.8,97.4,103.4,103.7
9.7,,,,,1.8,95.20000000000002,103.45,103.8
9.8,,,,,1.7,91.2,103.5,103.8
9.9,,,,,1.7,83.6,103.5,103.8
10,,,,,1.7,74.40000000000003,103.5,103.8
10.1,,,,,,62.8,103.5,103.8
10.2,,,,,,50.725000000000044,103.5,103.82
10.3,,,,,,39.5,103.5,103.9
10.4,,,,,,28.449999999999967,103.5,104
10.5,,,,,,19.774999999999977,103.5,104
10.6,,,,,,14.9,103.5,104
10.7,,,,,,12.2,103.5,104.06
10.8,,,,,,10.65,103.5,104.1
10.9,,,,,,9.6,103.5,104.1
11,,,,,,8.95,103.5,104.1
11.1,,,,,,8.433333333333337,103.5,104.1
11.2,,,,,,8.05,103.5,104.2
11.3,,,,,,7.8,103.5,104.2
11.4,,,,,,7.5,103.5,104.2
11.5,,,,,,7.233333333333332,103.5,104.2
11.6,,,,,,7,103.5,104.2
11.7,,,,,,6.824999999999999,103.5,104.23333333333333
11.8,,,,,,6.666666666666668,103.5,104.3
11.9,,,,,,6.433333333333332,103.46000000000001,104.3
12,,,,,,6.3,103.4,104.3
12.1,,,,,,6.166666666666668,103.4,104.4
12.2,,,,,,6,103.4,104.4
12.3,,,,,,5.8,103.3,104.4
12.4,,,,,,5.7,103.3,104.4
12.5,,,,,,5.575000000000001,103.3,104.41666666666667
12.6,,,,,,5.4,103.3,104.5
12.7,,,,,,5.233333333333332,103.2,104.5
12.8,,,,,,5.1,103.2,104.5
12.9,,,,,,5,103.2,104.5
13,,,,,,4.9,103.2,104.5
13.1,,,,,,4.766666666666667,103.2,104.5
13.2,,,,,,4.639999999999998,103.1,104.6
