Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=10cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
Off axis position [cm],Field Size: 3x3 cm2,Field Size: 4x4 cm2,Field Size: 6x6 cm2,Field Size: 8x8 cm2,Field Size: 10x10 cm2,Field Size: 20x20 cm2,Field Size: 30x30 cm2,Field Size: 40x40 cm2
0.3,99.8,99.9,99.9,99.9,100,99.95,99.9,99.94285714285715
0.4,99.7,99.8,99.86666666666667,99.9,99.9,99.9,99.9,99.9875
0.5,99.4,99.7,99.8,99.8,99.9,99.9,99.9,99.9
0.6,99.2,99.5,99.7,99.7,99.8,99.8,99.8,99.84285714285714
0.7,98.76666666666667,99.33333333333333,99.625,99.7,99.7,99.8,99.8,99.8
0.8,98.2,99.1,99.5,99.5,99.6,99.8,99.7,99.71428571428572
0.9,97.39999999999999,98.9,99.3,99.4,99.5,99.7,99.7,99.61428571428571
1,96.2,98.6,99.1,99.36666666666667,99.4,99.6,99.6,99.63333333333333
1.1,94.2,98.2,98.97500000000001,99.2,99.3,99.56666666666666,99.5,99.575
1.2,91.2,97.775,98.725,99.05,99.13333333333333,99.5,99.4,99.43333333333334
1.3,85.1,97.25,98.5,98.86666666666667,99,99.31666666666666,99.4,99.375
1.4,76.7,96.5,98.1,98.7,98.9,99.14,99.1625,99.3
1.5,64.9,95.44999999999999,98,98.4,98.8,99.1,99.01666666666667,99.18
1.6,52.8,94,97.7,98.22500000000001,98.6,98.96666666666667,98.92857142857143,99.1
1.7,40.69999999999999,91.3,97.4,97.98,98.375,98.8,98.84,98.9
1.8,29.6,87.1,96.95,97.75,98.1,98.71428571428572,98.73333333333333,98.77142857142857
1.9,20.2,80.5,96.56666666666666,97.5,97.875,98.525,98.55,98.7
2,13.519999999999996,70.56666666666666,96.08,97.25,97.625,98.38000000000001,98.4,98.57499999999999
2.1,9.7,59.566666666666656,95.76666666666667,96.95,97.5,98.2,98.3,98.3625
2.2,7.6,47.4,95.2,96.56,97.23333333333333,98.05,98.11999999999999,98.175
2.3,6.3,35.7,94.55,96.25,97,97.85714285714286,98,98.0125
2.4,5.366666666666666,25.9,93.89999999999999,95.95,96.75,97.7,97.9,97.8888888888889
